submission_id,submission_date,gender,age,education,how_likely_to_social_distance_when_out_in_public
6323775315640320,  2020----11++++ 18,Male,Over 45 years old,Technical school diploma or degree completed,Very likely
5559961081085952,<li>2021 01 22</li>,Female,16 to 25 years old,Some university or college,Very likely
6289706183819264,2020 <12>>> 07,Female,16 to 25 years old,Secondary school/ high school completed,Unlikely
5812606217748480,2020 <12>>> 03,Female,16 to 25 years old,Secondary/high school,Likely
4738363080048640,2021 <01>>> 14,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
4999579981578240,  2020----12++++ 04,Male,36 to 45 years old,Some university or college,Very likely
6660076581683200,2020 <12>>> 07,Male,Over 45 years old,University or college degree completed,Likely
5537484823068672,2020   12 23  ,Male,16 to 25 years old,Some university or college,Very likely
6512190153818112,2020 <12>>> 04,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
5877620949647360,2020   12 05  ,Male,26 to 35 years old,Secondary school/ high school completed,Unlikely
5253461580185600,2020 <12>>> 08,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
5671659601395712,2021   01 05  ,Female,36 to 45 years old,University or college degree completed,Likely
6715553097187328,2020 <11>>> 26,Female,36 to 45 years old,Post-graduate education,Unlikely
5741781603057664,  2020----11++++ 27,Male,16 to 25 years old,Some secondary school / high school,Very likely
6141412514201600,2020 <11>>> 18,Male,26 to 35 years old,Some university or college,Very likely
6165779407175680,2020   11 18  ,Female,26 to 35 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5175054611775488,2021   01 06  ,Male,16 to 25 years old,Secondary school/ high school completed,Likely
5325388449579008,<li>2020 12 07</li>,Male,16 to 25 years old,Technical school diploma or degree completed,Unlikely
5983069258645504,  2021----01++++ 06,Female,26 to 35 years old,University or college degree completed,Very likely
5338781105520640,  2020----11++++ 19,Male,Over 45 years old,Some secondary school / high school,Likely
5090474349297664,2020 <11>>> 16,Male,26 to 35 years old,Secondary/high school,Very likely
4734575002779648,  2021----01++++ 23,Male,Over 45 years old,Primary school completed,Likely
6084517409587200,2020 <12>>> 07,Female,26 to 35 years old,College or university,Neither likely nor unlikely
6456748241321984,  2020----11++++ 17,Male,36 to 45 years old,University or college degree completed,Likely
4904712056078336,<li>2021 01 15</li>,Female,26 to 35 years old,Secondary school/ high school completed,Unlikely
4559403530584064,<li>2021 01 22</li>,Male,26 to 35 years old,Some university or college,Unlikely
5537478439337984,<li>2020 11 17</li>,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Very likely
4548488936554496,2020   11 16  ,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
5625579266375680,2020   12 26  ,Female,36 to 45 years old,University or college degree completed,Very likely
6455395351789568,2020   12 06  ,Male,26 to 35 years old,Post graduate,Very likely
6650253226016768,  2021----01++++ 23,Female,Over 45 years old,Some university or college,Unlikely
6409258142007296,  2020----12++++ 20,Female,Over 45 years old,University or college degree completed,Very likely
5917442049310720,2020   11 20  ,Female,36 to 45 years old,University or college degree completed,Likely
5326635198054400,2020 <12>>> 21,Female,36 to 45 years old,Technical school diploma or degree completed,Very likely
5916539225374720,<li>2020 12 06</li>,Male,Over 45 years old,Secondary/high school,Likely
5099617932017664,<li>2020 11 16</li>,Female,26 to 35 years old,Some university or college,Very likely
6497652905869312,2020 <11>>> 16,Female,Over 45 years old,Post-graduate education,Very likely
5765306724384768,  2020----11++++ 20,Female,36 to 45 years old,Post-graduate education,Very likely
4568400094560256,<li>2020 12 09</li>,Male,Over 45 years old,Technical school,Very likely
5807675100364800,  2020----11++++ 16,Female,16 to 25 years old,University or college degree completed,Likely
4688094793302016,2020   12 14  ,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
4691863836819456,  2020----11++++ 16,Male,16 to 25 years old,Some university or college,Likely
6385327691530240,2020   12 16  ,Male,16 to 25 years old,Secondary/high school,Very likely
5839109697568768,<li>2020 11 19</li>,Male,36 to 45 years old,Technical school diploma or degree completed,Likely
4750596650565632,  2021----01++++ 15,Female,36 to 45 years old,University or college degree completed,Likely
5121977624035328,<li>2020 11 23</li>,Male,26 to 35 years old,Technical school diploma or degree completed,Likely
4715905419575296,2020   11 17  ,Male,16 to 25 years old,University or college degree completed,Neither likely nor unlikely
5640535466573824,<li>2020 12 01</li>,Female,16 to 25 years old,Secondary/high school,Likely
4574008021614592,<li>2020 11 29</li>,Female,26 to 35 years old,Secondary school/ high school completed,Likely
5172445335257088,  2020----12++++ 13,Female,26 to 35 years old,Secondary school/ high school completed,Likely
4549564700033024,2021   01 11  ,Female,16 to 25 years old,University or college degree completed,Unlikely
6236244117028864,  2020----11++++ 17,Female,Over 45 years old,Technical school diploma or degree completed,Neither likely nor unlikely
4865841050157056,2020 <11>>> 23,Male,36 to 45 years old,University or college degree completed,Very likely
5261337031868416,2020 <12>>> 02,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
5848806357991424,  2020----11++++ 20,Female,26 to 35 years old,University or college degree completed,Neither likely nor unlikely
6191686683459584,<li>2020 11 17</li>,Male,16 to 25 years old,Some university or college,Very likely
4831527457521664,  2020----12++++ 29,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Very likely
4929528091901952,  2020----12++++ 09,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Very likely
6513862481543168,2020   11 17  ,Female,16 to 25 years old,Secondary/high school,Likely
6207532159991808,  2020----11++++ 18,Male,Over 45 years old,Technical school diploma or degree completed,Likely
4612883261685760,2021   01 22  ,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
6041743268249600,  2020----11++++ 17,Male,26 to 35 years old,Secondary/high school,Very likely
5257452592562176,<li>2021 01 17</li>,Female,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
5886921407725568,2020   11 16  ,Female,16 to 25 years old,Some university or college,Likely
5379032456888320,<li>2020 12 05</li>,Female,Over 45 years old,University or college degree completed,Very likely
5440363885232128,2020 <12>>> 08,Female,Over 45 years old,University or college degree completed,Likely
6253908814200832,  2020----11++++ 17,Female,26 to 35 years old,University or college degree completed,Very likely
6143660602425344,2021 <01>>> 07,Male,26 to 35 years old,University or college degree completed,Very likely
6252319925862400,2021 <01>>> 15,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Unlikely
5375803664891904,2021 <01>>> 05,Male,26 to 35 years old,Secondary school/ high school completed,Likely
5712699473526784,  2020----12++++ 12,Female,Over 45 years old,University or college degree completed,Unlikely
4837879904993280,<li>2021 01 23</li>,Female,Over 45 years old,Secondary school/ high school completed,Very likely
4526080966000640,2021   01 11  ,Female,36 to 45 years old,University or college degree completed,Very likely
5161251039870976,2020 <12>>> 08,Male,36 to 45 years old,Secondary/high school,Very likely
4538082901884928,2020 <11>>> 16,Female,36 to 45 years old,Some technical education (e.g polytechnic school),Likely
5511904098516992,  2021----01++++ 06,Female,36 to 45 years old,Post-graduate education,Very likely
6213780003618816,2021 <01>>> 04,Male,Over 45 years old,University or college degree completed,Unlikely
6097952805486592,<li>2020 12 11</li>,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
4596045356204032,2020   12 03  ,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
5079933323051008,2021 <01>>> 22,Female,26 to 35 years old,University or college degree completed,Very likely
5384866431762432,  2020----12++++ 04,Male,16 to 25 years old,Secondary/high school,Very likely
4677440942374912,2020 <12>>> 23,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
6256252572401664,<li>2021 01 08</li>,Female,36 to 45 years old,Secondary school/ high school completed,Neither likely nor unlikely
5847675884011520,<li>2021 01 14</li>,Male,Not Available,Technical school diploma or degree completed,Very likely
4609207593861120,  2020----11++++ 17,Female,36 to 45 years old,Secondary school/ high school completed,Very likely
5578552218222592,2020   11 24  ,Male,16 to 25 years old,Some secondary school / high school,Very likely
5879807658426368,<li>2020 12 07</li>,Male,26 to 35 years old,Post graduate,Very likely
6193765346967552,2020   12 04  ,Male,Over 45 years old,Secondary/high school,Likely
4561664008781824,  2020----12++++ 07,Female,26 to 35 years old,University or college degree completed,Neither likely nor unlikely
4790913340801024,2021   01 04  ,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
6566309392547840,2020 <12>>> 10,Female,Over 45 years old,College or university,Very likely
5197141783085056,2021   01 15  ,Male,16 to 25 years old,Secondary school/ high school completed,Likely
5802716384460800,<li>2020 11 26</li>,Male,Over 45 years old,University or college degree completed,Very likely
4624462881488896,<li>2020 11 16</li>,Male,36 to 45 years old,University or college degree completed,Very likely
5836068592287744,<li>2020 11 16</li>,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
6353316067147776,<li>2020 11 17</li>,Male,36 to 45 years old,University or college degree completed,Likely
6084022926311424,  2020----11++++ 19,Female,16 to 25 years old,Secondary/high school,Very likely
4801673280356352,  2021----01++++ 21,Male,16 to 25 years old,Prefer not to answer,Very unlikely
5854030596407296,2021 <01>>> 18,Male,16 to 25 years old,University or college degree completed,Very likely
5479500533202944,<li>2020 12 08</li>,Male,26 to 35 years old,Technical school,Very likely
6544437850406912,2020 <11>>> 16,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Likely
4911002522222592,2020 <11>>> 30,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
4508202814406656,  2020----11++++ 16,Female,Over 45 years old,University or college degree completed,Very likely
4531754401792000,  2020----11++++ 16,Male,Over 45 years old,Technical school diploma or degree completed,Unlikely
5381445096046592,2020   11 16  ,Female,Over 45 years old,University or college degree completed,Likely
4829893725782016,2020   12 28  ,Female,26 to 35 years old,Post-graduate education,Very likely
5248798587879424,<li>2020 11 17</li>,Female,Over 45 years old,Some technical education (e.g polytechnic school),Likely
5707584083591168,2021 <01>>> 06,Male,Over 45 years old,Some secondary school / high school,Likely
4663880606547968,2020   12 18  ,Male,36 to 45 years old,Some secondary school / high school,Likely
5406314600857600,2020   11 16  ,Male,16 to 25 years old,Secondary/high school,Likely
6115421746102272,  2020----12++++ 03,Male,16 to 25 years old,Secondary/high school,Very likely
6387147717476352,2020   12 07  ,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
6019777108901888,<li>2021 01 17</li>,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
5602057666166784,<li>2021 01 23</li>,Male,26 to 35 years old,University or college degree completed,Unlikely
4589649646583808,2020   12 16  ,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Unlikely
6404280191025152,2020 <12>>> 26,Male,16 to 25 years old,Secondary school/ high school completed,Likely
6050849278394368,<li>2020 12 18</li>,Female,26 to 35 years old,College or university,Very likely
6448857975357440,<li>2020 12 08</li>,Male,16 to 25 years old,Post graduate,Neither likely nor unlikely
6147473988124672,2020 <11>>> 17,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
5679947537711104,<li>2020 11 21</li>,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6470299123187712,2020 <11>>> 26,Male,26 to 35 years old,College or university,Likely
5963287249551360,<li>2021 01 15</li>,Male,16 to 25 years old,Some technical education (e.g polytechnic school),Likely
5991918233452544,<li>2021 01 16</li>,Female,26 to 35 years old,Technical school diploma or degree completed,Very likely
4581791399936000,2020 <11>>> 24,Female,26 to 35 years old,Some technical education (e.g polytechnic school),Very likely
6516338664407040,2020   11 17  ,Male,26 to 35 years old,University or college degree completed,Very likely
4890938154680320,2020 <11>>> 18,Female,Over 45 years old,Post-graduate education,Very likely
6168775004258304,  2020----12++++ 06,Male,36 to 45 years old,University or college degree completed,Very likely
4567917950926848,  2020----12++++ 16,Male,36 to 45 years old,Some secondary school / high school,Very likely
5387373258211328,<li>2020 11 16</li>,Male,36 to 45 years old,University or college degree completed,Very likely
6663246804418560,  2020----12++++ 03,Female,36 to 45 years old,College or university,Likely
4606556841967616,  2021----01++++ 12,Male,16 to 25 years old,University or college degree completed,Very likely
5305384746352640,  2021----01++++ 24,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
4730595833020416,2021   01 16  ,Female,16 to 25 years old,Some secondary school / high school,Very likely
5158683563786240,2020   11 16  ,Male,Over 45 years old,Some technical education (e.g polytechnic school),Likely
4842148332830720,2020 <11>>> 18,Male,26 to 35 years old,University or college degree completed,Likely
4912130706112512,  2021----01++++ 12,Female,16 to 25 years old,University or college degree completed,Very likely
4508539499577344,<li>2020 11 16</li>,Female,26 to 35 years old,Technical school diploma or degree completed,Very likely
6588121929220096,<li>2020 11 16</li>,Male,26 to 35 years old,Post-graduate education,Unlikely
5357076080754688,2020 <11>>> 26,Female,26 to 35 years old,University or college degree completed,Very likely
6077240717869056,<li>2021 01 24</li>,Female,36 to 45 years old,University or college degree completed,Likely
5706471687061504,2020   12 29  ,Female,16 to 25 years old,University or college degree completed,Unlikely
5131588158619648,2020 <11>>> 18,Male,26 to 35 years old,Some university or college,Very likely
5480993512488960,2020 <11>>> 25,Female,36 to 45 years old,Secondary school/ high school completed,Likely
4794792793079808,2021   01 25  ,Female,36 to 45 years old,Technical school diploma or degree completed,Very likely
6429251860692992,<li>2020 11 17</li>,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
4609852409380864,  2020----12++++ 11,Male,16 to 25 years old,College or university,Very likely
6441476704960512,  2020----12++++ 13,Female,16 to 25 years old,Secondary school/ high school completed,Unlikely
6316275061227520,<li>2020 11 16</li>,Male,Over 45 years old,Technical school diploma or degree completed,Neither likely nor unlikely
6571107282059264,  2020----11++++ 18,Female,36 to 45 years old,Secondary school/ high school completed,Neither likely nor unlikely
5774963805257728,2021 <01>>> 19,Female,16 to 25 years old,Some university or college,Likely
4597125272043520,<li>2020 12 06</li>,Male,Under 16,Secondary/high school,Neither likely nor unlikely
6527983562260480,2020 <11>>> 16,Male,Over 45 years old,Some secondary school / high school,Very likely
5984209612308480,<li>2021 01 06</li>,Female,26 to 35 years old,University or college degree completed,Very likely
5266761156132864,2021 <01>>> 04,Male,16 to 25 years old,Secondary school/ high school completed,Unlikely
4956914145558528,2020 <12>>> 06,Female,16 to 25 years old,Some university or college,Very likely
6642206715936768,2021 <01>>> 10,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
5340298034282496,2020 <11>>> 16,Female,36 to 45 years old,University or college degree completed,Likely
6514595704602624,2020 <12>>> 12,Male,26 to 35 years old,Secondary/high school,Very likely
4850612773847040,2020   11 18  ,Male,16 to 25 years old,Technical school,Likely
5830354129911808,2020 <12>>> 09,Female,36 to 45 years old,University or college degree completed,Very likely
4901024583385088,2020 <11>>> 17,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Very likely
6730954195599360,<li>2021 01 11</li>,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
4944310194929664,<li>2020 12 10</li>,Male,16 to 25 years old,College or university,Likely
5548709241946112,2020   11 18  ,Male,Over 45 years old,Some technical education (e.g polytechnic school),Likely
5941724519333888,  2020----11++++ 17,Female,36 to 45 years old,Secondary/high school,Very likely
6741644998344704,  2020----11++++ 17,Female,Over 45 years old,Secondary school/ high school completed,Very likely
5333597021274112,  2021----01++++ 03,Male,16 to 25 years old,Some secondary school / high school,Unlikely
5594875442757632,  2020----11++++ 16,Female,36 to 45 years old,University or college degree completed,Very likely
5363027452100608,<li>2021 01 18</li>,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
6325806564638720,2021 <01>>> 25,Male,16 to 25 years old,University or college degree completed,Very likely
5976956068954112,<li>2020 11 16</li>,Male,36 to 45 years old,University or college degree completed,Very likely
4609430428844032,  2020----11++++ 16,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Unlikely
5257251578445824,  2020----11++++ 24,Female,16 to 25 years old,Secondary/high school,Very likely
6287271658782720,  2020----12++++ 13,Female,36 to 45 years old,University or college degree completed,Unlikely
5600735604768768,2021   01 08  ,Female,26 to 35 years old,Post-graduate education,Very likely
4695621656379392,2020   12 07  ,Male,16 to 25 years old,Some university or college,Likely
5847038490312704,2021 <01>>> 18,Female,Over 45 years old,University or college degree completed,Unlikely
5629148409364480,<li>2020 12 16</li>,Female,16 to 25 years old,Technical school diploma or degree completed,Very likely
6093718177447936,2020   11 17  ,Female,36 to 45 years old,University or college degree completed,Unlikely
5962377823780864,<li>2021 01 14</li>,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
5510502353731584,2020 <11>>> 18,Female,Over 45 years old,Secondary school/ high school completed,Very likely
4587020310806528,2021 <01>>> 17,Male,36 to 45 years old,University or college degree completed,Likely
6552287817498624,<li>2021 01 18</li>,Female,Over 45 years old,University or college degree completed,Unlikely
4660806064275456,2021 <01>>> 04,Male,Over 45 years old,Primary school completed,Unlikely
6454096937877504,2020 <11>>> 17,Male,36 to 45 years old,University or college degree completed,Very likely
6078459635040256,  2020----11++++ 17,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Likely
5645205605974016,2020 <12>>> 02,Male,16 to 25 years old,Some secondary school / high school,Likely
5635730287362048,2021 <01>>> 11,Female,16 to 25 years old,Some university or college,Very likely
5458734248886272,2021 <01>>> 10,Male,26 to 35 years old,Some university or college,Neither likely nor unlikely
6068389220188160,  2020----12++++ 24,Female,Over 45 years old,Some technical education (e.g polytechnic school),Very likely
5498052197744640,2021   01 16  ,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
6478354703450112,  2020----12++++ 17,Male,26 to 35 years old,Secondary/high school,Very likely
5906995237617664,  2020----11++++ 29,Male,36 to 45 years old,Technical school,Very likely
5080267225300992,2020 <11>>> 17,Male,36 to 45 years old,Post-graduate education,Very likely
6668990282989568,2020 <12>>> 20,Female,16 to 25 years old,Secondary school/ high school completed,Likely
4744028655714304,2020 <12>>> 09,Male,26 to 35 years old,College or university,Very likely
5267802744422400,2020 <11>>> 27,Female,26 to 35 years old,Some university or college,Likely
6637669611470848,  2020----11++++ 16,Female,36 to 45 years old,Some university or college,Likely
6562118494322688,<li>2021 01 14</li>,Male,Over 45 years old,University or college degree completed,Very likely
5500223289032704,2020 <11>>> 16,Male,Over 45 years old,Secondary school/ high school completed,Likely
6331964710977536,  2020----11++++ 15,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6187978541236224,2020   12 18  ,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
5589723428159488,2020 <11>>> 22,Male,26 to 35 years old,Post graduate,Likely
5846763740332032,2020   12 30  ,Female,26 to 35 years old,Secondary/high school,Very likely
5455007028871168,2021   01 22  ,Female,36 to 45 years old,Secondary school/ high school completed,Very likely
6199063774232576,2021 <01>>> 14,Male,26 to 35 years old,University or college degree completed,Likely
6471516232613888,  2021----01++++ 18,Male,36 to 45 years old,Post-graduate education,Very likely
5354850255896576,2020   11 16  ,Female,36 to 45 years old,University or college degree completed,Very likely
6629454505050112,2020   12 04  ,Female,Over 45 years old,Some technical education (e.g polytechnic school),Likely
6450442214309888,2020   12 06  ,Male,Over 45 years old,College or university,Very likely
5687204564434944,  2021----01++++ 09,Female,26 to 35 years old,Secondary school/ high school completed,Likely
5658944141000704,2020   11 16  ,Female,16 to 25 years old,Some university or college,Very likely
5059802391904256,<li>2021 01 15</li>,Male,16 to 25 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5546510218690560,<li>2020 11 16</li>,Female,36 to 45 years old,Some technical education (e.g polytechnic school),Very likely
5217762357280768,<li>2021 01 12</li>,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6123291720024064,2021   01 08  ,Male,36 to 45 years old,Secondary school/ high school completed,Likely
6291662440759296,2020 <11>>> 23,Male,36 to 45 years old,University or college degree completed,Very likely
4990167090987008,  2020----11++++ 25,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6538077381328896,2021 <01>>> 01,Female,36 to 45 years old,University or college degree completed,Very likely
5857981850976256,  2020----12++++ 05,Male,36 to 45 years old,Technical school diploma or degree completed,Likely
6439335839924224,  2020----11++++ 19,Female,Over 45 years old,Some technical education (e.g polytechnic school),Very likely
6209352915746816,<li>2020 12 13</li>,Female,26 to 35 years old,University or college degree completed,Very likely
6528221404463104,  2021----01++++ 02,Male,16 to 25 years old,Secondary school/ high school completed,Likely
5738044151037952,2020 <11>>> 19,Male,36 to 45 years old,Technical school,Very likely
5679773851582464,2020   12 14  ,Male,Over 45 years old,Some secondary school / high school,Very likely
5192622361804800,2020 <11>>> 17,Male,26 to 35 years old,Secondary school/ high school completed,Likely
6100857386172416,2020   11 17  ,Female,16 to 25 years old,University or college degree completed,Likely
6035787826331648,  2020----11++++ 16,Female,Over 45 years old,Secondary school/ high school completed,Likely
5783120235462656,2020   11 17  ,Female,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
6730427483291648,  2020----11++++ 16,Male,26 to 35 years old,Secondary school/ high school completed,Unlikely
6455616693600256,<li>2021 01 15</li>,Male,16 to 25 years old,Secondary school/ high school completed,Likely
5701752113594368,  2020----11++++ 17,Female,16 to 25 years old,University or college degree completed,Neither likely nor unlikely
5149028779294720,<li>2020 11 20</li>,Male,26 to 35 years old,University or college degree completed,Very likely
5328682630774784,  2020----11++++ 16,Male,36 to 45 years old,University or college degree completed,Very likely
5187742398152704,2020   12 06  ,Male,26 to 35 years old,Technical school,Very likely
6474879621922816,<li>2020 12 30</li>,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
5917062238306304,<li>2020 12 10</li>,Male,36 to 45 years old,Secondary/high school,Unlikely
6386069764571136,  2021----01++++ 15,Female,16 to 25 years old,Some secondary school / high school,Unlikely
4965308682207232,2021 <01>>> 20,Male,16 to 25 years old,Some secondary school / high school,Neither likely nor unlikely
5263865425428480,  2020----12++++ 05,Male,36 to 45 years old,Post graduate,Likely
5550793509044224,2020 <11>>> 16,Female,26 to 35 years old,University or college degree completed,Very likely
5747881236758528,<li>2020 11 20</li>,Female,16 to 25 years old,University or college degree completed,Very likely
4728357267963904,2020   12 02  ,Female,Under 16,Primary school,Very likely
4546264546148352,<li>2020 11 16</li>,Female,36 to 45 years old,University or college degree completed,Very likely
6400699186544640,<li>2020 11 19</li>,Female,16 to 25 years old,Technical school diploma or degree completed,Neither likely nor unlikely
6724570884341760,  2020----12++++ 08,Male,36 to 45 years old,Technical school,Very unlikely
5095293210329088,2021 <01>>> 13,Male,26 to 35 years old,Technical school diploma or degree completed,Likely
5417622419275776,  2021----01++++ 07,Male,16 to 25 years old,Technical school diploma or degree completed,Likely
6732196238065664,2020 <11>>> 17,Female,26 to 35 years old,Secondary school/ high school completed,Likely
6489492837105664,  2020----11++++ 16,Male,36 to 45 years old,College or university,Very likely
4902497446789120,2020 <12>>> 08,Male,16 to 25 years old,Some university or college,Very likely
6395009906769920,  2021----01++++ 05,Male,26 to 35 years old,Secondary school/ high school completed,Likely
6695186093834240,2020 <12>>> 09,Female,26 to 35 years old,College or university,Very likely
4692338338430976,2021 <01>>> 08,Male,16 to 25 years old,Secondary school/ high school completed,Likely
6113024055443456,<li>2020 11 16</li>,Male,36 to 45 years old,Secondary school/ high school completed,Likely
6123495185711104,<li>2020 11 16</li>,Male,Over 45 years old,Some university or college,Likely
5431043244163072,2020   11 17  ,Male,16 to 25 years old,Secondary school/ high school completed,Likely
4660402899386368,2020   11 18  ,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
4819411849707520,  2020----11++++ 16,Female,36 to 45 years old,University or college degree completed,Very likely
6647973246402560,  2021----01++++ 14,Female,Over 45 years old,Primary school completed,Very likely
5755345118167040,  2020----11++++ 16,Female,36 to 45 years old,Technical school diploma or degree completed,Neither likely nor unlikely
4739389812113408,<li>2021 01 18</li>,Female,Over 45 years old,University or college degree completed,Very likely
4913693394731008,2020 <11>>> 17,Male,36 to 45 years old,University or college degree completed,Very likely
5697066539155456,2020   11 17  ,Female,Over 45 years old,University or college degree completed,Likely
5216691157204992,  2020----11++++ 24,Male,16 to 25 years old,Secondary/high school,Very likely
6668067619995648,  2021----01++++ 15,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
5739687393361920,<li>2021 01 22</li>,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
5981731275669504,2021 <01>>> 07,Male,16 to 25 years old,Technical school diploma or degree completed,Unlikely
6172661647671296,2020 <12>>> 09,Female,16 to 25 years old,Secondary/high school,Likely
4666449298980864,<li>2020 11 23</li>,Male,36 to 45 years old,University or college degree completed,Very likely
6221282632007680,2020 <11>>> 16,Female,Over 45 years old,Some secondary school / high school,Very likely
5358470770720768,2020   12 08  ,Female,36 to 45 years old,University or college degree completed,Likely
5426698112991232,<li>2020 11 19</li>,Male,16 to 25 years old,University or college degree completed,Very likely
5105567365595136,2021 <01>>> 22,Female,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
5035589054496768,  2020----12++++ 01,Female,26 to 35 years old,Secondary school/ high school completed,Likely
6403464684109824,<li>2020 12 18</li>,Female,26 to 35 years old,University or college degree completed,Likely
5614386808094720,2020   11 17  ,Female,16 to 25 years old,University or college degree completed,Likely
6500516801806336,<li>2020 12 08</li>,Female,36 to 45 years old,College or university,Likely
6117338459144192,2020 <12>>> 12,Female,26 to 35 years old,College or university,Very likely
6725185953857536,2021   01 18  ,Female,26 to 35 years old,University or college degree completed,Neither likely nor unlikely
6045228900548608,<li>2021 01 25</li>,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Likely
6254952818409472,2020   12 04  ,Female,26 to 35 years old,University or college degree completed,Unlikely
5975658611343360,2020   11 28  ,Male,16 to 25 years old,Secondary/high school,Unlikely
6384614246711296,2021   01 14  ,Female,36 to 45 years old,Technical school diploma or degree completed,Neither likely nor unlikely
6740286714937344,2020   11 17  ,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
4891450847526912,2021   01 21  ,Male,16 to 25 years old,Some secondary school / high school,Unlikely
6482355071221760,2020   11 25  ,Male,36 to 45 years old,Technical school diploma or degree completed,Likely
5071178604740608,  2020----11++++ 23,Female,36 to 45 years old,Post-graduate education,Very likely
5512244927660032,  2020----12++++ 10,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
4755273291137024,  2020----11++++ 21,Male,Over 45 years old,University or college degree completed,Likely
4603262092443648,<li>2021 01 17</li>,Male,Over 45 years old,University or college degree completed,Very likely
5457782032826368,2020   11 21  ,Female,16 to 25 years old,Technical school diploma or degree completed,Very likely
4967551244435456,  2020----11++++ 16,Female,26 to 35 years old,University or college degree completed,Unlikely
6309089203453952,2020   12 08  ,Male,16 to 25 years old,Secondary/high school,Very likely
5522204889710592,2020   11 23  ,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Likely
5171013718638592,<li>2021 01 04</li>,Female,26 to 35 years old,University or college degree completed,Very likely
4938885298913280,2021   01 10  ,Female,Over 45 years old,Secondary school/ high school completed,Very likely
5020817051353088,2020   12 01  ,Male,36 to 45 years old,College or university,Very likely
5835909342953472,2020 <11>>> 17,Female,16 to 25 years old,Technical school diploma or degree completed,Very likely
6032383494324224,  2020----11++++ 17,Male,26 to 35 years old,University or college degree completed,Likely
5240183386800128,  2020----11++++ 17,Female,16 to 25 years old,Technical school diploma or degree completed,Very likely
5900802733637632,  2020----12++++ 16,Male,16 to 25 years old,University or college degree completed,Very likely
6254146102755328,2020 <12>>> 05,Male,26 to 35 years old,Secondary/high school,Very likely
6292217296846848,  2020----11++++ 21,Female,Over 45 years old,Some secondary school / high school,Very likely
6375470456373248,<li>2020 12 25</li>,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Likely
5644690109235200,2020 <12>>> 02,Female,Over 45 years old,University or college degree completed,Very likely
5432792000495616,  2020----11++++ 16,Female,26 to 35 years old,University or college degree completed,Neither likely nor unlikely
5684066210021376,2020   11 16  ,Male,16 to 25 years old,Some university or college,Likely
5458811315027968,2020 <11>>> 16,Male,36 to 45 years old,University or college degree completed,Likely
6023506459623424,2020 <12>>> 11,Female,16 to 25 years old,Technical school diploma or degree completed,Likely
4535078438043648,2020   11 24  ,Male,36 to 45 years old,University or college degree completed,Very likely
